#Ra, Dec, RRLIndicator, RRLtype, P_true, P_best, chi2dof, N, tID, phi, r0, P_template, rExt, d, uF, gF, rF, iF, zF, ugmin, ugminErr, grmin, grminErr, file #  
308.179690802,-1.01390122443,0,None,-99999.99,0.576529702705,22.8728354139,16,116,0.205261757753,14.8854754723,0.498564489439,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4913831813740090239.pkl
308.332745471,-0.586055076591,0,None,-99999.99,0.750691972427,6.73834410063,25,114,0.216746581227,17.345963013,0.797848004434,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4931811027876603153.pkl
309.615500605,0.819757490428,0,None,-99999.99,0.737359669045,14.0096932488,23,76,0.179900916953,17.3821342083,0.717405717621,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4949684688898080025.pkl
309.650901622,0.933883031622,0,None,-99999.99,0.52172666203,14.9947697489,16,242,-0.141954872875,14.9060706453,0.589949255914,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4949684688898084229.pkl
308.325796774,-0.137978934126,0,None,-99999.99,0.556133565482,9.65889634138,29,60,0.0636075589753,15.5232728455,0.588987757118,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4949807834200721940.pkl
308.347506213,-0.141136941636,0,None,-99999.99,0.579239557743,9.3919317857,25,214,0.230398934042,15.2920000272,0.614298415366,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4949807834200721982.pkl
309.42300606,1.0770156628,0,None,-99999.99,0.685665413305,6.48115222247,22,14,-0.116674426755,16.4106485782,0.640023909169,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4967699087407562277.pkl
309.251077309,0.989556921189,0,None,-99999.99,0.796682972427,7.64268834083,19,114,0.353014672175,16.2525524798,0.797848004434,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4967716679593354388.pkl
308.552590766,0.790667810335,0,None,-99999.99,0.553955685488,3.12686483647,21,258,-0.261593994743,16.4880559298,0.650036620419,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4985766262475536531.pkl
308.091402398,0.308920056767,0,None,-99999.99,0.568072921687,24.3162419174,26,66,-0.071744744741,15.3492815354,0.623365049261,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4985819039033633515.pkl
52.2174290846,0.303076822097,0,None,-99999.99,0.617969546742,29.6835045657,24,190,-0.105556943067,16.1554448296,0.594216511509,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4994157735218693964.pkl
308.05346672,0.48600783658,0,None,-99999.99,0.499258918606,8.5223322873,26,334,-0.182818374372,16.1987296632,0.593867790291,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,5003833437543115315.pkl
56.1745077822,0.466719020498,0,None,-99999.99,0.616213478606,4.29235245598,15,334,0.243052544603,14.7906161842,0.593867790291,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,5210137003286139961.pkl
56.6977697031,0.454960624464,0,None,-99999.99,0.475141772705,1.84682653363,12,116,-0.0234874281175,15.0414372749,0.498564489439,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,5228133809609747589.pkl
56.9642506172,0.438656893759,0,None,-99999.99,0.664988060527,0.776771754254,13,68,-0.371570846139,15.3316408788,0.618615523813,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,5246130615933194335.pkl
56.0309448225,1.21252858407,0,None,-99999.99,0.61551677318,1.23305017622,11,330,-0.11554166067,15.4438093376,0.595590038237,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,5246218576863416643.pkl
59.4793424751,0.115857036041,0,None,-99999.99,0.544382619547,1.84928063433,12,134,-0.146160001356,16.0472108401,0.580769203352,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,5354076269501475830.pkl
